M,2022/09/26 14:29:22.194,IQ0.4454169;
M,2022/09/26 14:29:22.198,IQ0.4515185;
M,2022/09/26 14:29:22.203,IQ0.4271121;
M,2022/09/26 14:29:22.208,IQ0.4088073;
M,2022/09/26 14:29:22.213,IQ0.4393153;
M,2022/09/26 14:29:22.217,IQ0.4088073;
M,2022/09/26 14:29:22.221,IQ0.4393153;
M,2022/09/26 14:29:22.225,IQ0.4332137;
M,2022/09/26 14:29:22.229,IQ0.3966041;
M,2022/09/26 14:29:22.233,IQ0.4088073;
M,2022/09/26 14:29:22.236,IQ0.4332137;
M,2022/09/26 14:29:22.240,IQ0.4393153;
M,2022/09/26 14:29:22.245,IQ0.4210105;
M,2022/09/26 14:29:22.250,IQ0.4149089;
M,2022/09/26 14:29:22.253,IQ0.4271121;
M,2022/09/26 14:29:22.258,IQ0.4271121;
M,2022/09/26 14:29:22.263,IQ0.3966041;
M,2022/09/26 14:29:22.267,IQ0.4210105;
M,2022/09/26 14:29:22.272,IQ0.4332137;
M,2022/09/26 14:29:22.276,IQ0.4515185;
M,2022/09/26 14:29:22.280,IQ0.4637217;
M,2022/09/26 14:29:22.283,IQ0.4088073;
M,2022/09/26 14:29:22.286,IQ0.4210105;
M,2022/09/26 14:29:22.292,IQ0.4698233;
M,2022/09/26 14:29:22.295,IQ0.4271121;
M,2022/09/26 14:29:22.299,IQ0.4332137;
M,2022/09/26 14:29:22.304,IQ0.4271121;
M,2022/09/26 14:29:22.309,IQ0.4027057;
M,2022/09/26 14:29:22.329,IQ0.4515185;
M,2022/09/26 14:29:22.334,IQ0.4393153;
M,2022/09/26 14:29:22.339,IQ0.4332137;
M,2022/09/26 14:29:22.344,IQ0.4210105;
M,2022/09/26 14:29:22.349,IQ0.4149089;
M,2022/09/26 14:29:22.353,SR17808;
M,2022/09/26 14:29:22.358,IQ0.4454169;
M,2022/09/26 14:29:22.365,IQ0.4332137;
M,2022/09/26 14:29:22.370,IQ0.4393153;
S,2022/09/26 14:29:22.143,TC=0.4210105;
S,2022/09/26 14:29:22.152,TC=0.4210105;
S,2022/09/26 14:29:22.156,TC=0.4210105;
S,2022/09/26 14:29:22.162,TC=0.4210105;
S,2022/09/26 14:29:22.166,TC=0.4210105;
S,2022/09/26 14:29:22.170,TC=0.4149089;
S,2022/09/26 14:29:22.191,TC=0.4149089;
S,2022/09/26 14:29:22.196,TC=0.4332137;
S,2022/09/26 14:29:22.201,TC=0.4271121;
S,2022/09/26 14:29:22.205,TC=0.4332137;
S,2022/09/26 14:29:22.211,TC=0.4271121;
S,2022/09/26 14:29:22.215,TC=0.4332137;
S,2022/09/26 14:29:22.219,TC=0.4393153;
S,2022/09/26 14:29:22.224,TC=0.4454169;
S,2022/09/26 14:29:22.228,TC=0.4515185;
S,2022/09/26 14:29:22.232,TC=0.4271121;
S,2022/09/26 14:29:22.237,TC=0.4271121;
S,2022/09/26 14:29:22.241,TC=0.4088073;
S,2022/09/26 14:29:22.246,TC=0.4393153;
S,2022/09/26 14:29:22.251,TC=0.4088073;
S,2022/09/26 14:29:22.255,TC=0.4393153;
S,2022/09/26 14:29:22.260,TC=0.4332137;
S,2022/09/26 14:29:22.265,TC=0.3966041;
S,2022/09/26 14:29:22.269,TC=0.4088073;
S,2022/09/26 14:29:22.275,TC=0.4332137;
S,2022/09/26 14:29:22.279,TC=0.4393153;
S,2022/09/26 14:29:22.282,TC=0.4210105;
S,2022/09/26 14:29:22.286,TC=0.4210105;
S,2022/09/26 14:29:22.291,TC=0.4149089;
S,2022/09/26 14:29:22.295,TC=0.4271121;
S,2022/09/26 14:29:22.300,TC=0.4271121;
S,2022/09/26 14:29:22.304,TC=0.4271121;
S,2022/09/26 14:29:22.310,TC=0.3966041;
S,2022/09/26 14:29:22.331,TC=0.4210105;
S,2022/09/26 14:29:22.335,TC=0.4332137;
S,2022/09/26 14:29:22.341,TC=0.4515185;
S,2022/09/26 14:29:22.347,TC=0.4637217;
S,2022/09/26 14:29:22.352,TC=0.4088073;
S,2022/09/26 14:29:22.358,TC=0.4210105;
S,2022/09/26 14:29:22.366,TC=0.4698233;
S,2022/09/26 14:29:22.373,TC=0.4271121;
S,2022/09/26 14:29:22.381,TC=0.4332137;
S,2022/09/26 14:29:22.386,TC=0.4271121;
S,2022/09/26 14:29:22.390,TC=0.4271121;
S,2022/09/26 14:29:22.397,TC=0.4027057;
S,2022/09/26 14:29:22.402,TC=0.4515185;
S,2022/09/26 14:29:22.406,TC=0.4393153;
S,2022/09/26 14:29:22.413,TC=0.4332137;
S,2022/09/26 14:29:22.418,TC=0.4210105;
S,2022/09/26 14:29:22.422,TC=0.4149089;
M,2022/09/26 14:29:22.378,IQ0.4210105;
M,2022/09/26 14:29:22.383,IQ0.4027057;
M,2022/09/26 14:29:22.388,IQ0.4149089;
M,2022/09/26 14:29:22.393,IQ0.4393153;
M,2022/09/26 14:29:22.399,IQ0.4088073;
M,2022/09/26 14:29:22.404,IQ0.4149089;
M,2022/09/26 14:29:22.410,IQ0.4210105;
M,2022/09/26 14:29:22.415,IQ0.4210105;
M,2022/09/26 14:29:22.419,IQ0.4332137;
M,2022/09/26 14:29:22.424,IQ0.4454169;
M,2022/09/26 14:29:22.431,IQ0.4088073;
M,2022/09/26 14:29:22.435,IQ0.4332137;
M,2022/09/26 14:29:22.440,IQ0.4149089;
M,2022/09/26 14:29:22.447,IQ0.4271121;
M,2022/09/26 14:29:22.451,IQ0.4271121;
M,2022/09/26 14:29:22.455,IQ0.3966041;
M,2022/09/26 14:29:22.463,IQ0.4332137;
M,2022/09/26 14:29:22.467,IQ0.4271121;
M,2022/09/26 14:29:22.472,IQ0.4454169;
M,2022/09/26 14:29:22.480,IQ0.4271121;
M,2022/09/26 14:29:22.484,IQ0.4576201;
M,2022/09/26 14:29:22.486,IQ0.4210105;
M,2022/09/26 14:29:22.489,IQ0.4515185;
M,2022/09/26 14:29:22.493,IQ0.4454169;
M,2022/09/26 14:29:22.496,IQ0.4393153;
M,2022/09/26 14:29:22.498,IQ0.4088073;
M,2022/09/26 14:29:22.501,IQ0.4149089;
M,2022/09/26 14:29:22.505,IQ0.4210105;
M,2022/09/26 14:29:22.510,IQ0.4332137;
M,2022/09/26 14:29:22.513,IQ0.4393153;
